image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000161.jpg,Tree,0.47143432,0.27003574,0.48731416,0.2590723,0.44879708,0.2590443,0.518388,0.26825616,0.42247528,0.27092692,0.5337,0.34280056,0.39910254,0.33485478,0.56163526,0.34842658,0.39368567,0.19362396,0.57389617,0.37980437,0.4385387,0.115610175,0.5506455,0.5488621,0.4450451,0.57510406,0.6725834,0.5983821,0.44751054,0.75269234,0.70925564,0.7168361,0.48865956,0.91278183
00000115.jpg,Tree,0.5177026,0.26595473,0.5319097,0.2537777,0.0,0.0,0.54885226,0.25600544,0.0,0.0,0.61272854,0.32080492,0.4175213,0.3143606,0.65854436,0.21758544,0.38391775,0.24009499,0.55798864,0.17115727,0.47760707,0.17471015,0.5506105,0.5305335,0.41809055,0.50559014,0.46525326,0.6988297,0.28080836,0.58956504,0.5291819,0.80120224,0.48771533,0.6214403
00000198.jpg,Tree,0.665331,0.43787673,0.6854324,0.43038613,0.6523716,0.42921937,0.70709676,0.44679257,0.62816006,0.4403788,0.74160904,0.5134037,0.58243614,0.49130088,0.756073,0.41915628,0.5725331,0.41540155,0.72709656,0.33699948,0.62381077,0.32474285,0.68722814,0.68572664,0.5728678,0.6595173,0.65243125,0.82483006,0.4627502,0.7255335,0.6692017,0.9003538,0.6228087,0.7619678
00000128.jpg,Tree,0.47892165,0.24732967,0.49506298,0.2344446,0.46171123,0.23463772,0.5210083,0.24454632,0.4431492,0.24545719,0.558868,0.31522983,0.41775826,0.31505135,0.60566497,0.232764,0.35571855,0.24529423,0.6493944,0.12893248,0.30746144,0.13835298,0.53255343,0.55510825,0.44095832,0.5483118,0.51294357,0.72333646,0.39136255,0.70009995,0.51996076,0.88255024,0.47868702,0.8544115
00000084.jpg,Tree,0.46937713,0.2589828,0.47656155,0.25195235,0.45914036,0.24739502,0.4905009,0.26547942,0.44866487,0.2632632,0.5126708,0.31107575,0.42180252,0.33855215,0.5056514,0.18606776,0.45388743,0.18473096,0.4935287,0.08965472,0.4687448,0.10020404,0.51773816,0.5306176,0.44965753,0.56930363,0.60393536,0.5843164,0.4615307,0.7631467,0.5013016,0.65928257,0.48067164,0.91997916
00000037.jpg,Tree,0.5125165,0.10081352,0.52477205,0.077423096,0.5020588,0.08419916,0.5403337,0.09647236,0.48764476,0.10392122,0.5856768,0.2456296,0.44325408,0.21959545,0.59312004,0.36790216,0.43428332,0.3651359,0.5320612,0.31219155,0.4944205,0.31320915,0.53975916,0.52596474,0.44252166,0.48129702,0.49919805,0.7665065,0.34753883,0.585795,0.5190568,0.8984103,0.48082653,0.61854106
00000137.jpg,Tree,0.5342737,0.28732595,0.5588163,0.27381167,0.5122802,0.2731994,0.5911128,0.27759475,0.47688934,0.274636,0.63562953,0.35302192,0.44654128,0.3423133,0.6515203,0.20148875,0.442121,0.22140644,0.5706689,0.11508623,0.49251002,0.13014446,0.5953319,0.57888734,0.4548467,0.55539185,0.5576044,0.7436651,0.3083193,0.65401727,0.57992697,0.82618195,0.4606926,0.69873375
00000175.jpg,Tree,0.558079,0.30382016,0.58894104,0.29059756,0.51692754,0.2969249,0.6340217,0.29908812,0.4605207,0.3089525,0.689581,0.39555275,0.4441038,0.37976772,0.6575293,0.24966381,0.4467113,0.25857565,0.558553,0.15160953,0.498357,0.15163746,0.63775194,0.60671884,0.4642303,0.57981086,0.5760634,0.78223675,0.31567708,0.6636279,0.6023209,0.8936589,0.56159663,0.700368
00000203.jpg,Tree,0.46659493,0.14898416,0.47805533,0.13896814,0.45838943,0.1316461,0.4957517,0.16369271,0.45018205,0.15156806,0.5284696,0.25054038,0.40672728,0.2711812,0.53513813,0.36528933,0.42085743,0.35415268,0.49953827,0.2797676,0.4627676,0.2792371,0.52669907,0.45468548,0.4444963,0.49076155,0.60601246,0.5365049,0.48117644,0.6946544,0.50478584,0.5902877,0.48465982,0.84613645
00000075.jpg,Tree,0.5224491,0.36188337,0.5346884,0.35348925,0.5110114,0.35518107,0.55102855,0.36583054,0.49528676,0.36675754,0.5830966,0.4286442,0.4779884,0.41616738,0.5817477,0.32656017,0.47688726,0.34126878,0.5407297,0.25920895,0.50138164,0.26555473,0.55732864,0.60420537,0.48148462,0.57759815,0.5231084,0.7483792,0.39991447,0.63554996,0.52357894,0.85929096,0.5070872,0.69683045
00000089.jpg,Tree,0.44251373,0.21169764,0.46294734,0.20341429,0.4206883,0.19642004,0.48399606,0.21489082,0.3851609,0.20570919,0.5476959,0.27667472,0.31265837,0.30183068,0.5944428,0.18760638,0.32723197,0.20030138,0.49696073,0.12761565,0.38734242,0.11810785,0.5597639,0.5221936,0.39881933,0.5546133,0.70103395,0.5871427,0.45309016,0.7213985,0.4951292,0.6878813,0.47829518,0.89477694
00000130.jpg,Tree,0.43933997,0.28943858,0.45148486,0.28401735,0.4260794,0.2786929,0.47017148,0.29202694,0.41045567,0.28548726,0.5065061,0.33165655,0.3559325,0.34829596,0.54970807,0.25933957,0.34904957,0.24774203,0.57820016,0.17132273,0.3135597,0.16222675,0.50808716,0.49932736,0.40593988,0.52514523,0.62506175,0.5542803,0.41949448,0.6721656,0.500887,0.60050035,0.4477557,0.77770466
00000018.jpg,Tree,0.54150486,0.12938619,0.5511363,0.11029519,0.53502226,0.112759955,0.56338805,0.11792363,0.5235273,0.11818034,0.5896128,0.22787358,0.50299186,0.2177667,0.60809875,0.3373612,0.48154935,0.3427114,0.5542767,0.2901862,0.5245747,0.2833677,0.5625672,0.4714333,0.5081164,0.45408624,0.53988314,0.68726367,0.50573367,0.61026675,0.52737397,0.87273556,0.513707,0.75590634
00000001.jpg,Tree,0.5225753,0.16543809,0.53505975,0.14380933,0.49690092,0.15704261,0.55945754,0.14508668,0.45843792,0.16690631,0.6603926,0.2743693,0.39372727,0.25771028,0.66587496,0.34137478,0.36045325,0.34074283,0.54188144,0.3013471,0.47278717,0.31161138,0.5820286,0.5222589,0.4066086,0.4889686,0.53040314,0.7082983,0.26666045,0.56881285,0.5078438,0.8820687,0.43266088,0.64146644
File14.jpg,Tree,0.48972446,0.2546492,0.49753475,0.24631608,0.478108,0.24638711,0.51098734,0.26483986,0.46584806,0.26985186,0.5329365,0.3266461,0.44576594,0.3420644,0.5397501,0.2047265,0.4442416,0.20155714,0.55015665,0.105708554,0.44092575,0.10803495,0.52979577,0.5642846,0.46903095,0.5864281,0.5909808,0.6830973,0.48509327,0.7861672,0.5143778,0.8108833,0.5012651,0.93806916
00000160.jpg,Tree,0.3724912,0.2755616,0.3788189,0.26217356,0.36204395,0.26764515,0.38962996,0.26764473,0.35069847,0.27666155,0.4251916,0.3356352,0.33060893,0.32020557,0.45315593,0.27259618,0.27812058,0.27843016,0.50104845,0.19005148,0.22715577,0.1960724,0.39887646,0.5035952,0.33721614,0.47211048,0.3610736,0.64265835,0.25093025,0.5069373,0.37321392,0.75605154,0.3488251,0.55283034
File11.jpg,Tree,0.49231735,0.16850759,0.5018397,0.15791665,0.4848559,0.14971916,0.51466626,0.17200302,0.47663927,0.15825453,0.53827053,0.24767764,0.43644434,0.2606611,0.54476714,0.37730905,0.43464565,0.35920262,0.5099032,0.3309086,0.46992514,0.3363448,0.5342222,0.45171025,0.46741185,0.48087195,0.59436667,0.51681054,0.4943671,0.65545624,0.5136766,0.5618191,0.49276453,0.7875739
00000041.jpg,Tree,0.5055531,0.10842923,0.514118,0.09512278,0.49762774,0.08531292,0.52277875,0.11172972,0.48652324,0.094619654,0.5524227,0.20126152,0.44127655,0.22457066,0.5737771,0.33252022,0.44151163,0.34132203,0.54022276,0.32567978,0.47967106,0.3287073,0.5501356,0.4446565,0.47665253,0.48470187,0.61556715,0.53408915,0.5010523,0.70404285,0.5421343,0.5821738,0.5072813,0.8688265
00000112.jpg,Tree,0.49254972,0.13412932,0.49993014,0.11123426,0.48295394,0.11820916,0.5086364,0.12230102,0.46899801,0.13288306,0.5486936,0.25405198,0.43011838,0.23233916,0.5620459,0.32674405,0.41659233,0.3282663,0.5092227,0.28892916,0.4569378,0.29887027,0.5123835,0.5033864,0.43195683,0.46134153,0.4924477,0.72025293,0.3563336,0.54639876,0.49716425,0.8623448,0.46194896,0.5941875
File73.jpg,Tree,0.47398293,0.2530706,0.49097067,0.23804447,0.4528894,0.24471757,0.5141247,0.24201843,0.42123055,0.25257823,0.56432045,0.33586973,0.38138226,0.32724014,0.57744944,0.16923319,0.37668782,0.20061585,0.49225232,0.09462223,0.42726728,0.10043765,0.49702474,0.55907416,0.3703238,0.52997273,0.46213177,0.7848268,0.23572628,0.6628118,0.471569,0.8804346,0.41757706,0.678581
00000067.jpg,Tree,0.5402242,0.09335662,0.5564642,0.07499638,0.51176137,0.08488632,0.5883862,0.09009591,0.48688707,0.10746871,0.7191454,0.2533443,0.39199105,0.22269145,0.7308327,0.37122262,0.35128617,0.34296405,0.5763101,0.3173582,0.48795682,0.3215348,0.6055351,0.5070162,0.3921797,0.46208504,0.5308899,0.6911741,0.20994134,0.5235249,0.5303494,0.86626875,0.47628894,0.6008887
00000123.jpg,Tree,0.46063825,0.35771644,0.4786644,0.347556,0.43985578,0.3519849,0.5039933,0.36275733,0.41460577,0.36905432,0.5426728,0.4395835,0.39645195,0.42676637,0.52482927,0.31510943,0.4011366,0.3243142,0.4778846,0.21789704,0.44377232,0.22307871,0.49357817,0.6328527,0.3832796,0.60647625,0.4277036,0.7653139,0.24535799,0.66490877,0.42937857,0.87022555,0.40144038,0.71504104
00000097.jpg,Tree,0.50284106,0.14785483,0.5115226,0.13061629,0.4930626,0.13426204,0.5232798,0.15170518,0.48132038,0.15756655,0.55552626,0.2709836,0.45037052,0.25180086,0.5710675,0.3627978,0.43249574,0.35752535,0.5271323,0.33360356,0.4760487,0.33690694,0.5203858,0.52624583,0.44726858,0.49081108,0.4908987,0.73105353,0.3833965,0.59080356,0.49914715,0.8804644,0.44308934,0.66067064
File13.jpg,Tree,0.50707144,0.22571208,0.5248453,0.21762766,0.4850345,0.22157584,0.542884,0.24321495,0.4559503,0.24776098,0.58816564,0.32520488,0.41790855,0.30772755,0.6303075,0.21037771,0.3833899,0.21025935,0.63694394,0.11371878,0.37397802,0.10241855,0.53448206,0.5413687,0.41288668,0.51461583,0.4897416,0.7063483,0.29360092,0.6017679,0.5131124,0.8018471,0.46798775,0.6372369
00000086.jpg,Tree,0.49096647,0.15465438,0.50107265,0.13945983,0.4843769,0.13443439,0.5101628,0.1508055,0.4739605,0.13990119,0.5449825,0.23199444,0.41935468,0.25942597,0.57346594,0.35721636,0.4162651,0.34086674,0.52515316,0.33858,0.4542863,0.33011413,0.54010046,0.4493016,0.4551301,0.4925363,0.6201254,0.5022461,0.5004981,0.67959774,0.523158,0.57416016,0.48857924,0.8485312
00000040.jpg,Tree,0.47892165,0.24732967,0.49506298,0.2344446,0.46171123,0.23463772,0.5210083,0.24454632,0.4431492,0.24545719,0.558868,0.31522983,0.41775826,0.31505135,0.60566497,0.232764,0.35571855,0.24529423,0.6493944,0.12893248,0.30746144,0.13835298,0.53255343,0.55510825,0.44095832,0.5483118,0.51294357,0.72333646,0.39136255,0.70009995,0.51996076,0.88255024,0.47868702,0.8544115
File45.jpg,Tree,0.3636684,0.4148354,0.37992117,0.4091286,0.34429172,0.404795,0.0,0.0,0.3205679,0.41378838,0.43411762,0.45635656,0.28656873,0.4682298,0.42357692,0.35706273,0.3207987,0.3545678,0.40186024,0.26941082,0.35494986,0.27576172,0.4406634,0.63743865,0.32759747,0.65924394,0.56211454,0.68819404,0.34309623,0.794369,0.43726683,0.7348968,0.37447014,0.89792997
00000023.jpg,Tree,0.52644724,0.2604061,0.5467834,0.24809328,0.50459534,0.25276077,0.57735443,0.25966907,0.4784687,0.26626492,0.6232499,0.34714225,0.45249724,0.33589435,0.61109924,0.19407387,0.44217044,0.21429989,0.5412335,0.095284894,0.492786,0.10498081,0.5725812,0.585039,0.44503337,0.5546092,0.4966669,0.77219486,0.27584547,0.65074134,0.5444701,0.88504606,0.48345152,0.69890773
00000201.jpg,Tree,0.49615818,0.12831774,0.5224639,0.115655616,0.47685722,0.106228456,0.5535092,0.12820521,0.4463078,0.11121064,0.6247636,0.22290789,0.339449,0.23352996,0.6737486,0.3536898,0.30835894,0.33320555,0.5265843,0.3329902,0.43105748,0.3360452,0.6002084,0.47763038,0.4132314,0.5057076,0.7094634,0.57140785,0.45774263,0.71495533,0.5255851,0.6416859,0.44325688,0.87363917
00000180.jpg,Tree,0.69266176,0.49465704,0.70335156,0.50972253,0.70219874,0.48322347,0.6869547,0.5580584,0.0,0.0,0.64099985,0.6303405,0.6382244,0.467511,0.65089375,0.72419655,0.60567176,0.3592977,0.6926886,0.8197199,0.6330565,0.25386593,0.39547363,0.58631825,0.39794898,0.48386243,0.26558614,0.6015372,0.28078493,0.42021984,0.24699673,0.7205732,0.24586636,0.5418825
00000098.jpg,Tree,0.34887752,0.26253232,0.3631431,0.25805938,0.33483118,0.25118047,0.0,0.0,0.3183779,0.2617826,0.4211857,0.3135488,0.27240974,0.33090156,0.40391424,0.21301195,0.32372436,0.21055979,0.38331172,0.1219976,0.3409151,0.1257865,0.42948115,0.49539036,0.3170814,0.52461755,0.5775898,0.54155034,0.34274805,0.67871225,0.40180808,0.6037701,0.3682588,0.8186815
00000171.jpg,Tree,0.5415591,0.30148235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5762447,0.3528826,0.47609165,0.35476965,0.61643714,0.24400859,0.44851732,0.24713096,0.5540767,0.16622098,0.4986142,0.17361596,0.55030173,0.51191026,0.49137327,0.5153653,0.52391475,0.5384742,0.51481324,0.561168,0.51012075,0.61951846,0.53097445,0.6474452
00000002.jpg,Tree,0.5558624,0.20632131,0.574477,0.18944708,0.52942604,0.19547549,0.60690117,0.19618608,0.49571624,0.20679393,0.6994411,0.30928662,0.44215772,0.29823786,0.7964495,0.39082402,0.33866337,0.3908663,0.7309311,0.47978508,0.39509305,0.46838373,0.6431389,0.5385778,0.49065813,0.51581603,0.57442915,0.7202162,0.4532245,0.62009925,0.54902285,0.8726534,0.49570996,0.7110396
00000162.jpg,Tree,0.49895617,0.11471973,0.53294075,0.09385491,0.44388574,0.10508576,0.58958423,0.10064297,0.36346814,0.12073708,0.733998,0.23551098,0.27530563,0.23277958,0.80252445,0.35142794,0.1866132,0.36153212,0.5728525,0.28479466,0.43473536,0.29268724,0.6477775,0.5044865,0.35977754,0.4896475,0.5508665,0.72623307,0.33146542,0.64559215,0.5313704,0.8733443,0.46984935,0.7101136
File10.jpg,Tree,0.55584306,0.26128754,0.5813694,0.24935943,0.5303032,0.24729177,0.60993344,0.2558396,0.4886342,0.24606071,0.6552873,0.34261164,0.43834406,0.3071366,0.6890309,0.20732915,0.4256918,0.20674454,0.5926716,0.111380346,0.5139905,0.11763869,0.5590291,0.55747336,0.40727887,0.51364183,0.5504273,0.73005235,0.26976755,0.56849355,0.5206176,0.90332454,0.38466635,0.68808496
00000110.jpg,Tree,0.5226025,0.36180252,0.53485245,0.3533817,0.5110704,0.35510778,0.5510863,0.3664346,0.4954304,0.36730653,0.58322537,0.43042338,0.47849652,0.4170396,0.5804644,0.3264944,0.4785358,0.3373576,0.539297,0.25017083,0.5072671,0.25207767,0.5591277,0.6054037,0.4831908,0.578649,0.5251153,0.74725336,0.40132475,0.634581,0.52418053,0.85721797,0.5094698,0.6952505
00000088.jpg,Tree,0.5296517,0.13126534,0.54107064,0.11110942,0.52174324,0.116454974,0.55792975,0.12706101,0.51088834,0.12992884,0.60372734,0.26507914,0.47430286,0.23313878,0.6207707,0.36539745,0.45311433,0.3494784,0.5619506,0.31405613,0.5113043,0.31438726,0.56366163,0.4978794,0.478142,0.4585328,0.51591706,0.70240915,0.4047885,0.54758537,0.53347427,0.8509382,0.5010715,0.61200225
00000056.jpg,Tree,0.51176256,0.11673076,0.5234792,0.096109845,0.4932023,0.10699571,0.54642934,0.10279171,0.4674019,0.12049112,0.6186849,0.2445028,0.4217981,0.22492097,0.6334055,0.3262541,0.38178402,0.33310562,0.53928506,0.32647717,0.46527603,0.33762944,0.56462663,0.51432633,0.43499532,0.47724235,0.5239475,0.74108094,0.33686957,0.583036,0.5190716,0.90037966,0.42669335,0.64341915
00000101.jpg,Tree,0.5309973,0.08403469,0.5513154,0.061852746,0.49858683,0.0721685,0.59315604,0.07336379,0.46319404,0.09085794,0.6969306,0.25480393,0.39700758,0.23266116,0.7033165,0.37167668,0.3930415,0.37009937,0.57334125,0.28741005,0.50397986,0.30225554,0.5922791,0.53220683,0.39408824,0.4964283,0.5214887,0.75057817,0.22762121,0.6176332,0.5413282,0.9101872,0.46217626,0.68543416
00000083.jpg,Tree,0.51176256,0.11673076,0.5234792,0.096109845,0.4932023,0.10699571,0.54642934,0.10279171,0.4674019,0.12049112,0.6186849,0.2445028,0.4217981,0.22492097,0.6334055,0.3262541,0.38178402,0.33310562,0.53928506,0.32647717,0.46527603,0.33762944,0.56462663,0.51432633,0.43499532,0.47724235,0.5239475,0.74108094,0.33686957,0.583036,0.5190716,0.90037966,0.42669335,0.64341915
00000129.jpg,Tree,0.5309973,0.08403469,0.5513154,0.061852746,0.49858683,0.0721685,0.59315604,0.07336379,0.46319404,0.09085794,0.6969306,0.25480393,0.39700758,0.23266116,0.7033165,0.37167668,0.3930415,0.37009937,0.57334125,0.28741005,0.50397986,0.30225554,0.5922791,0.53220683,0.39408824,0.4964283,0.5214887,0.75057817,0.22762121,0.6176332,0.5413282,0.9101872,0.46217626,0.68543416
00000025.jpg,Tree,0.48619995,0.11199431,0.49543062,0.097286284,0.47679064,0.090238005,0.5079347,0.10778812,0.46390262,0.09898666,0.54142016,0.2015047,0.41439462,0.23076676,0.5679974,0.34402636,0.41583902,0.34940368,0.5086393,0.3222749,0.47010493,0.33415648,0.5407514,0.4440506,0.45801935,0.48513144,0.60835266,0.53333795,0.49039003,0.7102904,0.52088815,0.6079814,0.4887185,0.8816729
00000080.jpg,Tree,0.44784254,0.24514815,0.4609088,0.2343012,0.4324832,0.23132235,0.486028,0.24302135,0.41743025,0.24174915,0.5292283,0.31549484,0.37012327,0.3352939,0.6149498,0.22873227,0.31725422,0.22035119,0.6797935,0.12389894,0.26210287,0.117240146,0.51563454,0.5477328,0.4166759,0.57768273,0.6135367,0.62589175,0.4612734,0.7615175,0.5082593,0.70823234,0.46591255,0.8969119
File17.jpg,Tree,0.46807083,0.23868462,0.49226406,0.2316682,0.4349872,0.22558571,0.0,0.0,0.39309096,0.2358158,0.58301526,0.3007127,0.31844467,0.31895363,0.5649079,0.18539445,0.39788678,0.1801119,0.51555043,0.09079867,0.45177788,0.093531616,0.6063981,0.5300233,0.40634722,0.5623726,0.85042495,0.59175456,0.4487601,0.7416111,0.57534975,0.67457616,0.47531283,0.8950716
00000172.jpg,Tree,0.5037507,0.1309555,0.5130374,0.11199943,0.4957566,0.11380124,0.52663654,0.12764965,0.48643872,0.12836371,0.55840945,0.238988,0.45594737,0.23363414,0.56172186,0.36954257,0.44855085,0.37000963,0.51452273,0.30817237,0.4871942,0.2868562,0.53502685,0.49554384,0.46498853,0.48534995,0.51312965,0.70389134,0.4287203,0.6651769,0.50891644,0.896465,0.47932678,0.8370736
00000031.jpg,Tree,0.55862164,0.24345991,0.5775735,0.23379254,0.52484214,0.24023587,0.607907,0.25157428,0.4884765,0.263192,0.656593,0.3416748,0.46512794,0.32424578,0.64837855,0.20724913,0.46436462,0.2120239,0.600451,0.10923229,0.52341884,0.12039557,0.58616984,0.5570309,0.44748062,0.5264253,0.5473202,0.7329795,0.30875957,0.61628395,0.5472638,0.836274,0.4827576,0.63908064
File41.jpg,Tree,0.3950698,0.19284667,0.40026388,0.17361397,0.3891137,0.18010984,0.4060628,0.18552372,0.37597802,0.19057147,0.4301091,0.3048888,0.3546076,0.27875698,0.4294768,0.3801543,0.35605612,0.3805438,0.4147257,0.31976497,0.3756105,0.32425603,0.41001216,0.48765692,0.35964257,0.45262194,0.38306525,0.64937454,0.30328968,0.5006552,0.38607806,0.7994105,0.37911174,0.57034206
File41.jpg,Tree,0.68804145,0.39396036,0.6914776,0.3889108,0.6869025,0.38835776,0.6970529,0.39618084,0.0,0.0,0.70685536,0.4341466,0.6802598,0.42751092,0.7062465,0.47726005,0.66830057,0.47618732,0.6925408,0.46153858,0.6755156,0.45692757,0.69612116,0.5206944,0.6769343,0.5088094,0.6889865,0.59207946,0.65041363,0.55043894,0.6921871,0.6558037,0.66108435,0.5862804
00000414.jpg,Downdog,0.7242336,0.55209297,0.0,0.0,0.7323521,0.5314371,0.0,0.0,0.7169089,0.48424542,0.6616206,0.42805102,0.6663613,0.45550078,0.0,0.0,0.7269963,0.60516024,0.0,0.0,0.82893085,0.7126871,0.47368556,0.2759268,0.4673751,0.27705613,0.40337506,0.45869705,0.37492636,0.46409342,0.30111375,0.5981781,0.28094894,0.6367408
00000414.jpg,Downdog,0.7242485,0.5536694,0.0,0.0,0.73087114,0.5344838,0.0,0.0,0.712388,0.47179672,0.62346303,0.4191396,0.66271114,0.44491857,0.0,0.0,0.7273309,0.59883666,0.66425896,0.62557954,0.8250682,0.697336,0.4760894,0.5143969,0.48671547,0.5182807,0.52456725,0.7566597,0.49679786,0.75890195,0.44876432,0.9475578,0.39070925,0.9579035
00000179.jpg,Downdog,0.4252166,0.7410899,0.4047873,0.72766584,0.43699098,0.7250973,0.37771377,0.66633743,0.0,0.0,0.39072996,0.52705574,0.4377636,0.5056702,0.3549868,0.5189191,0.0,0.0,0.23610905,0.80391985,0.0,0.0,0.54994446,0.10810483,0.57524204,0.13217357,0.6632592,0.48218253,0.6828849,0.48284617,0.84815854,0.7705598,0.80900574,0.77085036
00000159.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23671703,0.48897594,0.24688525,0.4604617,0.21937053,0.6587418,0.0,0.0,0.15648766,0.78947985,0.0,0.0,0.5039083,0.2757229,0.49068433,0.29756,0.7085865,0.54008603,0.66767186,0.5032952,0.8971329,0.67401683,0.8497143,0.6306266
00000288.jpg,Downdog,0.42915377,0.79138076,0.42100438,0.78987503,0.4311393,0.79191774,0.41332665,0.77254015,0.43808493,0.77641964,0.40766683,0.71940607,0.48263547,0.71893597,0.376851,0.7571897,0.60146487,0.74892646,0.31849313,0.87040466,0.69726115,0.83188975,0.52660394,0.528125,0.56287426,0.5496887,0.6091302,0.64402896,0.65364194,0.663029,0.71339065,0.8201307,0.7187702,0.8376866
00000053.jpg,Downdog,0.46356818,0.64345324,0.44829017,0.62654346,0.46719423,0.6259563,0.4150033,0.59801626,0.0,0.0,0.4063502,0.5132584,0.4016699,0.56371164,0.34661147,0.50718373,0.0,0.0,0.21778552,0.81350976,0.0,0.0,0.5505514,0.30841783,0.5429465,0.36652252,0.670512,0.38836294,0.66390556,0.4382411,0.8451666,0.7794793,0.8213072,0.84103173
00000406.jpg,Downdog,0.40581504,0.7221422,0.39746657,0.7164725,0.0,0.0,0.39109054,0.6819683,0.0,0.0,0.40505672,0.6020733,0.44130206,0.5809248,0.37030774,0.66354066,0.0,0.0,0.25500795,0.83807564,0.0,0.0,0.56691927,0.34885243,0.57785654,0.36556175,0.65954906,0.5514283,0.6677085,0.55804,0.83034897,0.73597693,0.7818743,0.7527019
00000304.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36490828,0.47596586,0.378942,0.496096,0.32464358,0.4438262,0.0,0.0,0.20682107,0.6215598,0.0,0.0,0.54853207,0.24004513,0.5486631,0.27993238,0.70550555,0.44711214,0.713147,0.45491713,0.82991517,0.6922845,0.81411,0.67287576
00000150.jpg,Downdog,0.3667779,0.57892376,0.3524036,0.5751165,0.0,0.0,0.3372392,0.5520299,0.0,0.0,0.3501862,0.49677223,0.40310976,0.44149345,0.28919595,0.60807365,0.0,0.0,0.19690967,0.7515038,0.0,0.0,0.5167139,0.20567347,0.54349655,0.20878479,0.6153677,0.43825364,0.6372079,0.42468473,0.74517834,0.64678794,0.7162212,0.64524716
00000003.jpg,Downdog,0.5932517,0.7484284,0.0,0.0,0.60624045,0.73905754,0.0,0.0,0.61432666,0.7237989,0.59595287,0.6606776,0.5985513,0.6790076,0.68709624,0.68066907,0.70213383,0.72877955,0.0,0.0,0.80249006,0.86961716,0.45289308,0.38089055,0.456534,0.37497765,0.33414137,0.4737439,0.30625874,0.5050562,0.27630553,0.64906955,0.20882474,0.7308695
00000106.jpg,Downdog,0.5676459,0.7742063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58939016,0.7671311,0.6223676,0.77935964,0.65158415,0.7511258,0.68690974,0.78913337,0.7573566,0.8683908,0.7842704,0.8819296,0.47092262,0.6441474,0.49665308,0.63800305,0.35214534,0.6012855,0.38941106,0.60020095,0.24493696,0.7434005,0.23057981,0.76709014
00000291.jpg,Downdog,0.37133798,0.7418978,0.3555755,0.7344642,0.0,0.0,0.3239967,0.70959353,0.0,0.0,0.30499616,0.63356113,0.37587544,0.61447763,0.2329369,0.74034864,0.0,0.0,0.1709116,0.8852963,0.0,0.0,0.43792582,0.29259586,0.4513014,0.3158293,0.6305256,0.5282718,0.55566704,0.5411745,0.8171522,0.6786403,0.62719065,0.6858202
00000263.jpg,Downdog,0.50288767,0.51153547,0.0,0.0,0.5148308,0.49553043,0.0,0.0,0.5239445,0.46276474,0.4893864,0.420749,0.49524394,0.41445872,0.0,0.0,0.60535204,0.44853926,0.0,0.0,0.73285246,0.5224284,0.2774504,0.2841491,0.2761871,0.26960334,0.17163919,0.46353367,0.1731541,0.4869352,0.093415216,0.61051947,0.082871415,0.7025439
00000020.jpg,Downdog,0.6067914,0.71818197,0.0,0.0,0.627206,0.6912137,0.0,0.0,0.6601321,0.660371,0.5849098,0.559435,0.65782166,0.5838135,0.0,0.0,0.7407109,0.6004734,0.0,0.0,0.8147135,0.8202492,0.45691046,0.3063425,0.48994705,0.30252403,0.36140686,0.3886305,0.38013667,0.41140002,0.2662748,0.551823,0.25499895,0.67709297
00000356.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.390415,0.6052989,0.0,0.0,0.391279,0.52620715,0.42755175,0.49586394,0.35015237,0.6342359,0.4343519,0.57364374,0.28486317,0.75978094,0.0,0.0,0.5984575,0.33893338,0.611175,0.35747924,0.72733134,0.5774041,0.7176486,0.56110144,0.88945246,0.70311844,0.8602846,0.7204112
00000118.jpg,Downdog,0.4290513,0.76277184,0.40805933,0.73959064,0.0,0.0,0.37465033,0.6986417,0.0,0.0,0.37287027,0.6482348,0.4808185,0.5346195,0.3071135,0.79863656,0.0,0.0,0.19037147,0.87897956,0.0,0.0,0.5560011,0.33320656,0.6108808,0.30798095,0.6956107,0.45815372,0.7042948,0.39635256,0.8703427,0.70064706,0.8190306,0.61612463
00000346.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38134456,0.5253998,0.0,0.0,0.3167563,0.6787756,0.0,0.0,0.2127955,0.8591388,0.0,0.0,0.5868713,0.23310077,0.58242923,0.2528713,0.6561968,0.4530424,0.63853097,0.44238812,0.819591,0.69966537,0.74515724,0.6750166
